group,text,label,position,left_context,term,right_context,query_term
"Tionghoa, Jewish","k”tdata #KalauBicaraPakaiData Cina Jabat Presiden Dewan Keamanan PBB, Fokus Urus Konflik di Gaza Antara/HO-UN Photo Cina memulai masa jabatannya sebagai Presiden Dewan Keamanan Perserikatan Bangsa Bangsa (PBB) untuk periode November 2023. Duta Besar Cina untuk PBB Zhang Jun mengatakan selama kepemimpinan Cina, konflik di Gaza akan menjadi fokus pembahasan di dalam dewan.

“Dewan telah memusatkan perhatian pada masalah ini selama beberapa pekan dan akan terus menjadi fokus kerja dewan dan juga kepemimpinan Cina,” kata Zhang kepada wartawan di PBB seperti dikutip, Kamis (2/11). 

Zhang mengatakan selama masa jabatannya sebagai ketua Dewan Keamanan PBB, Cina akan berupaya mendorong gencatan senjata. 

Selain konflik Gaza, agenda dewan akan mencakup diskusi mengenai situasi keamanan di beberapa negara. 

Selengkapnya, klik link di bio dan Instastory.

#DewanKeamananPBB #PBB #cINA #Konflik #Perang #Israel #Palestina #Gaza #JalurGaza #GencatanSenjata #KatadataNews #Katadata #Katadatacoid #KalauBicaraPakaiData",0,130,cina konflik perang israel,palestina,gaza jalurgaza gencatansenjata katadatanews,palestina
"Tionghoa, Jewish","安塔利亚 纯净的文艺古都 塞浦路斯 摩苏尔 - 叙利亚 开罗 观賞胡夫金字塔” 伊拉å…‹ 约旦 = NEWS China menghapus Israel dari peta digital dunia, hanya menampilkan Yerusalem sebagai bela Palestina Keren",0,22,menampilkan yerusalem sebagai bela,palestina,keren,palestina
Tionghoa,"KAMU KETURUNAN APA NIH! Januari PALESTINA Februari CHINA Maret: AUSTRALIA April INDIA Mei: AMERIKA Juni: RUSIA Juli JERMAN Agustus: SPANYOL September:THAILAND THAILAND Oktober BRAZIL November,desember: gwencana yo,im finee😁🙎
.

#meme #memepage #memeindonesia #memesdaily #memes #capengakak #ngakakkocak #ngakak #wkwk #funny #fun",0,5,keturunan apa nih januari,palestina,februari china maret australia,palestina
"Tionghoa, Jewish","五彩斑鋼热气球 安塔利亚 纯净的文艺古都 塞浦路斯 摩苏尔 叙利亚 开罗 观赏胡夫金字塔 伊拉克 约旦 约旦 二 NEWS China menghapus Israel dari peta digital dunia, hanya menampilkan Yerusalem sebagai bela Palestina UNEXPLND Media Wall Street Journal (WSJ) pada Senin [30/10] memberitakan bahwa Cina telah menghapus Israel dari peta. Hal tersebut diketahui oleh pengguna internet di Cina saat menyadari bahwa peta digital buatan Cina, seperti Baidu dan Alibaba tidak menampilkan negara Israel.

Di peta online Baidu, hanya terlihat garis-garis perbatasan dan kota-kota utama yang diakui secara internasional. Meski begitu, tidak ada identitas jelas yang dicantumkan. Hal serupa juga terjadi di peta online milik Alibaba, Amap. Dalam aplikasi tersebut tidak ada pencantuman nama negara Israel.

🔍 Follow @unexplnd for more!

#UNEXPLND #ExplainingTheUnexplained",0,25,menampilkan yerusalem sebagai bela,palestina,unexplnd media wall street,palestina
"Tionghoa, Jewish","ENTREPRENEURS Instagram| @CatatanEntrepreneur RESPONS CHINA TERHADAP SERANGAN HAMAS KE ISRAEL, XI JINPING: ""JALAN KELUAR MENDASAR DARI KONFLIK INI TERLETAK PADA PENERAPAN SOLUSI DUA NEGARA DAN PEMBENTUKAN NEGARA PALESTINA YANG MERDEKA"" China memberi respons atas ketegangan baru yang terjadi antara Faksi Hamas, Palestina, dengan Israel. Negeri Presiden Xi Jinping itu bahkan meneriakkan pendirian negara Palestina yang merdeka sebagai solusi perdamaian.

""Kami menyerukan pihak-pihak terkait untuk tetap tenang, menahan diri dan segera mengakhiri permusuhan untuk melindungi warga sipil dan menghindari memburuknya situasi,"" kata Kementerian Luar Negeri China seperti dikutip CNBC International.

""Jalan keluar mendasar dari konflik ini terletak pada penerapan solusi dua negara dan pembentukan Negara Palestina yang merdeka,"" tegasnya lagi.

Pernyataan China itu bukan tanpa dasar. Selama ini, China memang telah memainkan peran dalam meredakan ketegangan Israel-Palestina. (Source: CNBC)
#catatanentrepreneur",0,27,negara dan pembentukan negara,palestina,yang merdeka china memberi,palestina
"Tionghoa, Jewish","ENTREPRENEURS Instagram| @CatatanEntrepreneur RESPONS CHINA TERHADAP SERANGAN HAMAS KE ISRAEL, XI JINPING: ""JALAN KELUAR MENDASAR DARI KONFLIK INI TERLETAK PADA PENERAPAN SOLUSI DUA NEGARA DAN PEMBENTUKAN NEGARA PALESTINA YANG MERDEKA"" China memberi respons atas ketegangan baru yang terjadi antara Faksi Hamas, Palestina, dengan Israel. Negeri Presiden Xi Jinping itu bahkan meneriakkan pendirian negara Palestina yang merdeka sebagai solusi perdamaian.

""Kami menyerukan pihak-pihak terkait untuk tetap tenang, menahan diri dan segera mengakhiri permusuhan untuk melindungi warga sipil dan menghindari memburuknya situasi,"" kata Kementerian Luar Negeri China seperti dikutip CNBC International.

""Jalan keluar mendasar dari konflik ini terletak pada penerapan solusi dua negara dan pembentukan Negara Palestina yang merdeka,"" tegasnya lagi.

Pernyataan China itu bukan tanpa dasar. Selama ini, China memang telah memainkan peran dalam meredakan ketegangan Israel-Palestina. (Source: CNBC)
#catatanentrepreneur",0,41,terjadi antara faksi hamas,palestina,dengan israel negeri presiden,palestina
"Tionghoa, Jewish","ENTREPRENEURS Instagram| @CatatanEntrepreneur RESPONS CHINA TERHADAP SERANGAN HAMAS KE ISRAEL, XI JINPING: ""JALAN KELUAR MENDASAR DARI KONFLIK INI TERLETAK PADA PENERAPAN SOLUSI DUA NEGARA DAN PEMBENTUKAN NEGARA PALESTINA YANG MERDEKA"" China memberi respons atas ketegangan baru yang terjadi antara Faksi Hamas, Palestina, dengan Israel. Negeri Presiden Xi Jinping itu bahkan meneriakkan pendirian negara Palestina yang merdeka sebagai solusi perdamaian.

""Kami menyerukan pihak-pihak terkait untuk tetap tenang, menahan diri dan segera mengakhiri permusuhan untuk melindungi warga sipil dan menghindari memburuknya situasi,"" kata Kementerian Luar Negeri China seperti dikutip CNBC International.

""Jalan keluar mendasar dari konflik ini terletak pada penerapan solusi dua negara dan pembentukan Negara Palestina yang merdeka,"" tegasnya lagi.

Pernyataan China itu bukan tanpa dasar. Selama ini, China memang telah memainkan peran dalam meredakan ketegangan Israel-Palestina. (Source: CNBC)
#catatanentrepreneur",0,53,bahkan meneriakkan pendirian negara,palestina,yang merdeka sebagai solusi,palestina
"Tionghoa, Jewish","ENTREPRENEURS Instagram| @CatatanEntrepreneur RESPONS CHINA TERHADAP SERANGAN HAMAS KE ISRAEL, XI JINPING: ""JALAN KELUAR MENDASAR DARI KONFLIK INI TERLETAK PADA PENERAPAN SOLUSI DUA NEGARA DAN PEMBENTUKAN NEGARA PALESTINA YANG MERDEKA"" China memberi respons atas ketegangan baru yang terjadi antara Faksi Hamas, Palestina, dengan Israel. Negeri Presiden Xi Jinping itu bahkan meneriakkan pendirian negara Palestina yang merdeka sebagai solusi perdamaian.

""Kami menyerukan pihak-pihak terkait untuk tetap tenang, menahan diri dan segera mengakhiri permusuhan untuk melindungi warga sipil dan menghindari memburuknya situasi,"" kata Kementerian Luar Negeri China seperti dikutip CNBC International.

""Jalan keluar mendasar dari konflik ini terletak pada penerapan solusi dua negara dan pembentukan Negara Palestina yang merdeka,"" tegasnya lagi.

Pernyataan China itu bukan tanpa dasar. Selama ini, China memang telah memainkan peran dalam meredakan ketegangan Israel-Palestina. (Source: CNBC)
#catatanentrepreneur",0,105,negara dan pembentukan negara,palestina,yang merdeka tegasnya lagi,palestina
"Tionghoa, Jewish","ENTREPRENEURS Instagram| @CatatanEntrepreneur RESPONS CHINA TERHADAP SERANGAN HAMAS KE ISRAEL, XI JINPING: ""JALAN KELUAR MENDASAR DARI KONFLIK INI TERLETAK PADA PENERAPAN SOLUSI DUA NEGARA DAN PEMBENTUKAN NEGARA PALESTINA YANG MERDEKA"" China memberi respons atas ketegangan baru yang terjadi antara Faksi Hamas, Palestina, dengan Israel. Negeri Presiden Xi Jinping itu bahkan meneriakkan pendirian negara Palestina yang merdeka sebagai solusi perdamaian.

""Kami menyerukan pihak-pihak terkait untuk tetap tenang, menahan diri dan segera mengakhiri permusuhan untuk melindungi warga sipil dan menghindari memburuknya situasi,"" kata Kementerian Luar Negeri China seperti dikutip CNBC International.

""Jalan keluar mendasar dari konflik ini terletak pada penerapan solusi dua negara dan pembentukan Negara Palestina yang merdeka,"" tegasnya lagi.

Pernyataan China itu bukan tanpa dasar. Selama ini, China memang telah memainkan peran dalam meredakan ketegangan Israel-Palestina. (Source: CNBC)
#catatanentrepreneur",0,127,dalam meredakan ketegangan israel,palestina,source cnbc catatanentrepreneur,palestina
Tionghoa,"‎'‎SPORTAWAYS .COM FIFA PUTARAN KEDUA KUALIFIKASI PIALA DUNIA 2026 ASIA GROUP A AFGANISTAN GROUP B INDIA JEPANG ★ GROUP KUWAIT KOREA UTARA CINA QATAR MYANMAR KOREA SELATAN SURIAH GROUP TAIWAN SINGAPURA THAILAND GROUP E KIRGIZSTAN HONG KONG GROUP F MALAYSIA IRAN OMAN INDONESIA IRAK TURKMENISTAN GROUP G UZBEKISTAN FILIPINA YORDANIA VIETNAM GROUP PAKISTAN لن BAHRAIN GROUP ARAB SAUDI NEPAL AUSTRALIA TAJIKISTAN UAE BANGLADESH YAMAN LEBANON PALESTINA @sportaways ‎'‎ Indonesia masuk ke babak R2 Kualifikasi Piala Dunia 2026🔥

Tergabung di grup F bersama Irak, Vietnam dan Filipina

Laga pertama, Indonesia akan bertandang ke Iraq (16/11/23) dan bermain di Indonesia melawan Filipina (21/11/23) 

Sudah siap dukung Garuda sampai lolos Piala Dunia 2026?🇮🇩

#playmore",0,64,uae bangladesh yaman lebanon,palestina,sportaways indonesia masuk ke,palestina
"Tionghoa, Jewish","INFO PDG Internasional China Dukung Perjuangan Rakyat Palestina: Ketidakadilan Harus Diakhiri Pemerintah China mendukung perjuangan akyat Palestina dalam menjaga hak-hak nasional mereka. Menteri Luar Negeri (Menlu) China Wang Yi menyampaikan hal itu seiring Beijing mengambil sikap yang semakinj jelas mengenai konflik Israel- Hamas. Credit GHANAIM Pasukan Israel telah melancarkan serangan udara terus menerus di Jalur Gaza dalam beberapa hari terakhir, merenggut lebih dari 2.300 nyawa di wilayah padat penduduk tersebut. Ini dilakukan setelah kelompok Hamas menerobos perbatasan dengan Israel pada tanggal 7 Oktober, menewaskan lebih dari 1.300 orang.

China yang memiliki hubungan dekat dengan Iran, semakin memposisikan dirinya sebagai mediator di Timur Tengah, namun telah dikritik oleh para pejabat Barat karena tidak secara spesifik menyebut nama Hamas dalam kecamannya atas kekerasan dalam konflik Israel-Hamas.

""Akar  situasi Palestina-Israel adalah hak rakyat Palestina atas kenegaraan telah dikesampingkan sejak lama,"" kata Wang dalam pembicaraan telepon dengan Menteri Luar Negeri Iran Hossein Amir-Abdollahian pada hari Minggu (15/10), dikutip kantor berita AFP, Senin (16/10/2023).

""Ketidakadilan bersejarah ini harus diakhiri sesegera mungkin,"" kata Wang, seraya menambahkan bahwa ""China akan terus berpihak pada perdamaian dan mendukung perjuangan rakyat Palestina dalam menjaga hak-hak nasional mereka.""

Sementara itu, dalam panggilan telepon dengan Menlu Arab Saudi, Pangeran Faisal bin Farhan, Wang mengatakan bahwa tindakan Israel sekarang ""di luar lingkup pertahanan diri"" dan pemerintah Israel harus ""menghentikan hukuman kolektif terhadap rakyat Gaza"".

""(Israel) harus mendengarkan dengan sungguh-sungguh seruan komunitas internasional dan Sekretaris Jenderal PBB, dan menghentikan hukuman kolektif terhadap rakyat Gaza,"" tandas Wang.

Wang mengatakan kepada Pangeran Faisal bahwa ""semua pihak tidak boleh mengambil tindakan apa pun untuk memperburuk situasi dan harus kembali ke meja perundingan sesegera mungkin"".

Sumber : ",0,7,china dukung perjuangan rakyat,palestina,ketidakadilan harus diakhiri pemerintah,palestina
"Tionghoa, Jewish","INFO PDG Internasional China Dukung Perjuangan Rakyat Palestina: Ketidakadilan Harus Diakhiri Pemerintah China mendukung perjuangan akyat Palestina dalam menjaga hak-hak nasional mereka. Menteri Luar Negeri (Menlu) China Wang Yi menyampaikan hal itu seiring Beijing mengambil sikap yang semakinj jelas mengenai konflik Israel- Hamas. Credit GHANAIM Pasukan Israel telah melancarkan serangan udara terus menerus di Jalur Gaza dalam beberapa hari terakhir, merenggut lebih dari 2.300 nyawa di wilayah padat penduduk tersebut. Ini dilakukan setelah kelompok Hamas menerobos perbatasan dengan Israel pada tanggal 7 Oktober, menewaskan lebih dari 1.300 orang.

China yang memiliki hubungan dekat dengan Iran, semakin memposisikan dirinya sebagai mediator di Timur Tengah, namun telah dikritik oleh para pejabat Barat karena tidak secara spesifik menyebut nama Hamas dalam kecamannya atas kekerasan dalam konflik Israel-Hamas.

""Akar  situasi Palestina-Israel adalah hak rakyat Palestina atas kenegaraan telah dikesampingkan sejak lama,"" kata Wang dalam pembicaraan telepon dengan Menteri Luar Negeri Iran Hossein Amir-Abdollahian pada hari Minggu (15/10), dikutip kantor berita AFP, Senin (16/10/2023).

""Ketidakadilan bersejarah ini harus diakhiri sesegera mungkin,"" kata Wang, seraya menambahkan bahwa ""China akan terus berpihak pada perdamaian dan mendukung perjuangan rakyat Palestina dalam menjaga hak-hak nasional mereka.""

Sementara itu, dalam panggilan telepon dengan Menlu Arab Saudi, Pangeran Faisal bin Farhan, Wang mengatakan bahwa tindakan Israel sekarang ""di luar lingkup pertahanan diri"" dan pemerintah Israel harus ""menghentikan hukuman kolektif terhadap rakyat Gaza"".

""(Israel) harus mendengarkan dengan sungguh-sungguh seruan komunitas internasional dan Sekretaris Jenderal PBB, dan menghentikan hukuman kolektif terhadap rakyat Gaza,"" tandas Wang.

Wang mengatakan kepada Pangeran Faisal bahwa ""semua pihak tidak boleh mengambil tindakan apa pun untuk memperburuk situasi dan harus kembali ke meja perundingan sesegera mungkin"".

Sumber : ",0,16,china mendukung perjuangan akyat,palestina,dalam menjaga hak hak,palestina
"Tionghoa, Jewish","INFO PDG Internasional China Dukung Perjuangan Rakyat Palestina: Ketidakadilan Harus Diakhiri Pemerintah China mendukung perjuangan akyat Palestina dalam menjaga hak-hak nasional mereka. Menteri Luar Negeri (Menlu) China Wang Yi menyampaikan hal itu seiring Beijing mengambil sikap yang semakinj jelas mengenai konflik Israel- Hamas. Credit GHANAIM Pasukan Israel telah melancarkan serangan udara terus menerus di Jalur Gaza dalam beberapa hari terakhir, merenggut lebih dari 2.300 nyawa di wilayah padat penduduk tersebut. Ini dilakukan setelah kelompok Hamas menerobos perbatasan dengan Israel pada tanggal 7 Oktober, menewaskan lebih dari 1.300 orang.

China yang memiliki hubungan dekat dengan Iran, semakin memposisikan dirinya sebagai mediator di Timur Tengah, namun telah dikritik oleh para pejabat Barat karena tidak secara spesifik menyebut nama Hamas dalam kecamannya atas kekerasan dalam konflik Israel-Hamas.

""Akar  situasi Palestina-Israel adalah hak rakyat Palestina atas kenegaraan telah dikesampingkan sejak lama,"" kata Wang dalam pembicaraan telepon dengan Menteri Luar Negeri Iran Hossein Amir-Abdollahian pada hari Minggu (15/10), dikutip kantor berita AFP, Senin (16/10/2023).

""Ketidakadilan bersejarah ini harus diakhiri sesegera mungkin,"" kata Wang, seraya menambahkan bahwa ""China akan terus berpihak pada perdamaian dan mendukung perjuangan rakyat Palestina dalam menjaga hak-hak nasional mereka.""

Sementara itu, dalam panggilan telepon dengan Menlu Arab Saudi, Pangeran Faisal bin Farhan, Wang mengatakan bahwa tindakan Israel sekarang ""di luar lingkup pertahanan diri"" dan pemerintah Israel harus ""menghentikan hukuman kolektif terhadap rakyat Gaza"".

""(Israel) harus mendengarkan dengan sungguh-sungguh seruan komunitas internasional dan Sekretaris Jenderal PBB, dan menghentikan hukuman kolektif terhadap rakyat Gaza,"" tandas Wang.

Wang mengatakan kepada Pangeran Faisal bahwa ""semua pihak tidak boleh mengambil tindakan apa pun untuk memperburuk situasi dan harus kembali ke meja perundingan sesegera mungkin"".

Sumber : ",0,130,israel hamas akar situasi,palestina,israel adalah hak rakyat,palestina
"Tionghoa, Jewish","INFO PDG Internasional China Dukung Perjuangan Rakyat Palestina: Ketidakadilan Harus Diakhiri Pemerintah China mendukung perjuangan akyat Palestina dalam menjaga hak-hak nasional mereka. Menteri Luar Negeri (Menlu) China Wang Yi menyampaikan hal itu seiring Beijing mengambil sikap yang semakinj jelas mengenai konflik Israel- Hamas. Credit GHANAIM Pasukan Israel telah melancarkan serangan udara terus menerus di Jalur Gaza dalam beberapa hari terakhir, merenggut lebih dari 2.300 nyawa di wilayah padat penduduk tersebut. Ini dilakukan setelah kelompok Hamas menerobos perbatasan dengan Israel pada tanggal 7 Oktober, menewaskan lebih dari 1.300 orang.

China yang memiliki hubungan dekat dengan Iran, semakin memposisikan dirinya sebagai mediator di Timur Tengah, namun telah dikritik oleh para pejabat Barat karena tidak secara spesifik menyebut nama Hamas dalam kecamannya atas kekerasan dalam konflik Israel-Hamas.

""Akar  situasi Palestina-Israel adalah hak rakyat Palestina atas kenegaraan telah dikesampingkan sejak lama,"" kata Wang dalam pembicaraan telepon dengan Menteri Luar Negeri Iran Hossein Amir-Abdollahian pada hari Minggu (15/10), dikutip kantor berita AFP, Senin (16/10/2023).

""Ketidakadilan bersejarah ini harus diakhiri sesegera mungkin,"" kata Wang, seraya menambahkan bahwa ""China akan terus berpihak pada perdamaian dan mendukung perjuangan rakyat Palestina dalam menjaga hak-hak nasional mereka.""

Sementara itu, dalam panggilan telepon dengan Menlu Arab Saudi, Pangeran Faisal bin Farhan, Wang mengatakan bahwa tindakan Israel sekarang ""di luar lingkup pertahanan diri"" dan pemerintah Israel harus ""menghentikan hukuman kolektif terhadap rakyat Gaza"".

""(Israel) harus mendengarkan dengan sungguh-sungguh seruan komunitas internasional dan Sekretaris Jenderal PBB, dan menghentikan hukuman kolektif terhadap rakyat Gaza,"" tandas Wang.

Wang mengatakan kepada Pangeran Faisal bahwa ""semua pihak tidak boleh mengambil tindakan apa pun untuk memperburuk situasi dan harus kembali ke meja perundingan sesegera mungkin"".

Sumber : ",0,135,israel adalah hak rakyat,palestina,atas kenegaraan telah dikesampingkan,palestina
"Tionghoa, Jewish","INFO PDG Internasional China Dukung Perjuangan Rakyat Palestina: Ketidakadilan Harus Diakhiri Pemerintah China mendukung perjuangan akyat Palestina dalam menjaga hak-hak nasional mereka. Menteri Luar Negeri (Menlu) China Wang Yi menyampaikan hal itu seiring Beijing mengambil sikap yang semakinj jelas mengenai konflik Israel- Hamas. Credit GHANAIM Pasukan Israel telah melancarkan serangan udara terus menerus di Jalur Gaza dalam beberapa hari terakhir, merenggut lebih dari 2.300 nyawa di wilayah padat penduduk tersebut. Ini dilakukan setelah kelompok Hamas menerobos perbatasan dengan Israel pada tanggal 7 Oktober, menewaskan lebih dari 1.300 orang.

China yang memiliki hubungan dekat dengan Iran, semakin memposisikan dirinya sebagai mediator di Timur Tengah, namun telah dikritik oleh para pejabat Barat karena tidak secara spesifik menyebut nama Hamas dalam kecamannya atas kekerasan dalam konflik Israel-Hamas.

""Akar  situasi Palestina-Israel adalah hak rakyat Palestina atas kenegaraan telah dikesampingkan sejak lama,"" kata Wang dalam pembicaraan telepon dengan Menteri Luar Negeri Iran Hossein Amir-Abdollahian pada hari Minggu (15/10), dikutip kantor berita AFP, Senin (16/10/2023).

""Ketidakadilan bersejarah ini harus diakhiri sesegera mungkin,"" kata Wang, seraya menambahkan bahwa ""China akan terus berpihak pada perdamaian dan mendukung perjuangan rakyat Palestina dalam menjaga hak-hak nasional mereka.""

Sementara itu, dalam panggilan telepon dengan Menlu Arab Saudi, Pangeran Faisal bin Farhan, Wang mengatakan bahwa tindakan Israel sekarang ""di luar lingkup pertahanan diri"" dan pemerintah Israel harus ""menghentikan hukuman kolektif terhadap rakyat Gaza"".

""(Israel) harus mendengarkan dengan sungguh-sungguh seruan komunitas internasional dan Sekretaris Jenderal PBB, dan menghentikan hukuman kolektif terhadap rakyat Gaza,"" tandas Wang.

Wang mengatakan kepada Pangeran Faisal bahwa ""semua pihak tidak boleh mengambil tindakan apa pun untuk memperburuk situasi dan harus kembali ke meja perundingan sesegera mungkin"".

Sumber : ",0,190,dan mendukung perjuangan rakyat,palestina,dalam menjaga hak hak,palestina
